latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.1511,23.3073,319.1,1.1,1,2021-08-16,2035,Terra,MODIS,97,6.03,294,15,N,0
38.1496,23.2955,331.9,1.1,1,2021-08-16,2035,Terra,MODIS,100,6.03,294,30.9,N,0
38.1631,23.3422,336.7,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,294.6,76.5,N,0
38.1191,23.2677,308.9,1.6,1.3,2021-08-17,0052,Aqua,MODIS,28,6.03,293,13.5,N,0
38.1156,23.344,444.2,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,315.3,1345.9,N,0
38.1192,23.3257,464.6,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,320.5,1926.3,N,0
38.1228,23.3078,370.8,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,297.1,240.9,N,0
38.1262,23.35,385.7,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,307.6,368.3,N,0
38.13,23.3309,471.1,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,334.7,2151,N,0
38.134,23.3108,361,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,294.1,180.8,N,0
38.1337,23.3713,324.7,1.7,1.3,2021-08-17,0052,Aqua,MODIS,83,6.03,296.6,42.9,N,0
38.1644,23.3299,322.2,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,293.3,40.2,N,0
38.1376,23.3518,462.8,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,328.6,1877.4,N,0
38.1413,23.3334,409.1,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,304.6,649.1,N,0
38.1484,23.3567,406.5,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,309.1,615.8,N,0
38.152,23.3385,392,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,302.2,432.2,N,0
38.146,23.3625,386,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,303.2,374.6,N,0
38.1606,23.3487,345.7,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,295,111,N,2
38.1496,23.3448,432.5,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,314.2,1071.4,N,0
38.1008,23.3,332.2,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,295.3,63,N,0
38.1048,23.3388,316,1.7,1.3,2021-08-17,0052,Aqua,MODIS,69,6.03,289.9,24.1,N,0
38.1084,23.3206,323.5,1.7,1.3,2021-08-17,0052,Aqua,MODIS,69,6.03,293.1,36.4,N,0
38.1121,23.3022,327.1,1.7,1.3,2021-08-17,0052,Aqua,MODIS,88,6.03,293.8,45.8,N,0
38.1157,23.2844,325.1,1.7,1.3,2021-08-17,0052,Aqua,MODIS,100,6.03,293.9,42.8,N,0
38.1053,23.2886,381.3,3.4,1.7,2021-08-17,0835,Terra,MODIS,94,6.03,308.4,849.1,D,0
38.1032,23.3292,372,3.3,1.7,2021-08-17,0835,Terra,MODIS,100,6.03,309.2,640.8,D,0
38.1012,23.3674,368.5,3.3,1.7,2021-08-17,0835,Terra,MODIS,100,6.03,310.8,566.4,D,0
38.0858,23.3639,350.7,3.3,1.7,2021-08-17,0835,Terra,MODIS,95,6.03,303.4,305.2,D,0
38.0898,23.3597,368.6,3.3,1.7,2021-08-17,0835,Terra,MODIS,100,6.03,306.9,586.5,D,0
38.1189,23.3278,334.8,3.3,1.7,2021-08-17,0835,Terra,MODIS,75,6.03,309,137.2,D,0
38.0879,23.3932,327.7,3.3,1.7,2021-08-17,0835,Terra,MODIS,77,6.03,304.9,91.2,D,0
38.1074,23.2967,349,4.7,2,2021-08-17,1013,Terra,MODIS,95,6.03,305.2,488.1,D,0
38.1077,23.3672,331.6,4.8,2,2021-08-17,1013,Terra,MODIS,83,6.03,304.2,200.1,D,0
38.1097,23.3602,330.9,4.8,2,2021-08-17,1013,Terra,MODIS,84,6.03,304.4,204.1,D,0
38.1071,23.3,355.2,4.7,2,2021-08-17,1013,Terra,MODIS,97,6.03,305.4,615.6,D,0
38.0937,23.3481,345,4.8,2,2021-08-17,1013,Terra,MODIS,93,6.03,302.5,416.1,D,0
38.0929,23.3521,347.7,4.8,2,2021-08-17,1013,Terra,MODIS,94,6.03,302.1,465,D,0
38.0869,23.3538,351.1,1.5,1.2,2021-08-17,1156,Aqua,MODIS,95,6.03,309.1,92.7,D,0
38.0887,23.3709,359.1,1.5,1.2,2021-08-17,1156,Aqua,MODIS,99,6.03,306.2,125.5,D,0
38.0993,23.3684,384.4,1.5,1.2,2021-08-17,1156,Aqua,MODIS,100,6.03,313.5,276.4,D,0
38.0976,23.3515,347.8,1.5,1.2,2021-08-17,1156,Aqua,MODIS,92,6.03,311.8,76.7,D,0
38.0944,23.3204,364.4,1.5,1.2,2021-08-17,1156,Aqua,MODIS,100,6.03,311.2,141.6,D,0
38.0928,23.3039,346.5,1.4,1.2,2021-08-17,1156,Aqua,MODIS,85,6.03,309.7,65.4,D,0
38.11,23.3675,343.5,1.5,1.2,2021-08-17,1156,Aqua,MODIS,89,6.03,308.2,59.6,D,0
38.105,23.3176,359.4,1.5,1.2,2021-08-17,1156,Aqua,MODIS,98,6.03,319.7,108.8,D,0
38.1033,23.3013,344.3,1.4,1.2,2021-08-17,1156,Aqua,MODIS,59,6.03,320,53.5,D,0
38.1316,23.366,365.3,1.5,1.2,2021-08-17,1156,Aqua,MODIS,100,6.03,312.4,147.5,D,0
38.1299,23.3496,368,1.5,1.2,2021-08-17,1156,Aqua,MODIS,100,6.03,319.9,158.7,D,0
38.1229,23.2812,354.5,1.4,1.2,2021-08-17,1156,Aqua,MODIS,94,6.03,315.6,94.1,D,0
38.1213,23.2659,341.7,1.4,1.2,2021-08-17,1156,Aqua,MODIS,68,6.03,310.3,51.2,D,0
38.1405,23.3465,344.7,1.5,1.2,2021-08-17,1156,Aqua,MODIS,86,6.03,313,57.3,D,0
38.0851,23.3433,330.3,3.8,1.8,2021-08-17,1940,Terra,MODIS,100,6.03,294.4,193,N,0
38.133,23.3611,341.5,3.8,1.8,2021-08-17,1940,Terra,MODIS,100,6.03,294.4,307.4,N,0
38.0955,23.3847,351.7,3.8,1.8,2021-08-17,1940,Terra,MODIS,100,6.03,296.1,440.2,N,0
38.1429,23.4002,303.5,3.7,1.8,2021-08-17,1940,Terra,MODIS,55,6.03,292.1,31.2,N,0
38.0923,23.3363,313.3,3.8,1.8,2021-08-17,1940,Terra,MODIS,87,6.03,292.7,73.7,N,0
38.103,23.3777,345.2,3.8,1.8,2021-08-17,1940,Terra,MODIS,100,6.03,294.7,350.9,N,0
38.0758,23.339,315.3,3.8,1.8,2021-08-17,1940,Terra,MODIS,91,6.03,293.3,86.2,N,0
38.087,23.3822,326.5,3.8,1.8,2021-08-17,1940,Terra,MODIS,100,6.03,294.7,161.4,N,0
38.0925,23.3987,324.2,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,293.6,169.3,N,0
38.0909,23.346,334.1,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,294.4,268.8,N,0
38.108,23.3422,305.8,4.3,1.9,2021-08-17,2118,Terra,MODIS,37,6.03,292.5,44,N,0
38.1273,23.4011,338.6,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,294.8,328.5,N,0
38.1255,23.3492,338.1,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,294.5,318.3,N,0
38.1446,23.3981,360.9,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,295.1,724.6,N,0
38.0907,23.4081,312.8,4.3,1.9,2021-08-17,2118,Terra,MODIS,80,6.03,293,80.5,N,0
38.1427,23.3454,386,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,297.4,1457.9,N,0
38.1059,23.3501,307.2,4.3,1.9,2021-08-17,2118,Terra,MODIS,47,6.03,292.6,47.4,N,0
38.1255,23.4092,312.4,4.3,1.9,2021-08-17,2118,Terra,MODIS,42,6.03,293.6,75,N,0
38.1234,23.3567,325,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,294.5,169.1,N,0
38.1427,23.4061,357,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,294.6,632.2,N,0
38.1406,23.3527,401.4,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,298.9,2125.1,N,0
38.158,23.3558,312.3,4.3,1.9,2021-08-17,2118,Terra,MODIS,78,6.03,292.9,80.4,N,0
38.0887,23.3533,345.2,4.3,1.9,2021-08-17,2118,Terra,MODIS,100,6.03,294.8,418.1,N,0
38.0884,23.3866,380.1,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,303.3,443.1,N,0
38.1548,23.3526,359.1,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,296.1,244.8,N,0
38.153,23.3762,399.3,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,302,729.8,N,0
38.1555,23.3452,316.5,2.1,1.4,2021-08-17,2357,Aqua,MODIS,93,6.03,293.4,38,N,2
38.1536,23.3688,401.7,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,301.6,769.7,N,0
38.1516,23.3927,334.6,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,296.4,97.4,N,0
38.1407,23.3695,323.2,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,296.3,54.7,N,0
38.1389,23.3924,350.4,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,300,178.1,N,0
38.1371,23.4145,315.7,2.1,1.4,2021-08-17,2357,Aqua,MODIS,75,6.03,295,33.9,N,0
38.1264,23.3889,308.7,2.1,1.4,2021-08-17,2357,Aqua,MODIS,22,6.03,295.3,18,N,0
38.1155,23.3659,327.8,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,293.8,68.1,N,0
38.1137,23.3886,349.9,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,296.8,173,N,0
38.1045,23.3443,310.1,2.1,1.4,2021-08-17,2357,Aqua,MODIS,57,6.03,292.9,22.2,N,0
38.1009,23.389,379.9,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,302.9,439.6,N,0
38.0992,23.4102,407,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,307.9,859.8,N,0
38.09,23.3657,326.4,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,296.7,65.3,N,0
38.0866,23.4092,335,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,296.2,97.7,N,0
38.0884,23.3602,320.4,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,295.4,46.4,N,0
38.0866,23.3812,357.8,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,301.2,229.1,N,0
38.0847,23.4039,333.8,2.1,1.4,2021-08-17,2357,Aqua,MODIS,100,6.03,297.4,93.3,N,0
38.3136,23.6476,328.3,1,1,2021-08-18,0918,Terra,MODIS,72,6.03,310,9.3,D,2
38.1526,23.3584,328,1,1,2021-08-18,0918,Terra,MODIS,61,6.03,305.1,9.7,D,0
38.1493,23.3809,387.4,1,1,2021-08-18,0918,Terra,MODIS,100,6.03,308.5,170.6,D,0
38.1477,23.3921,400.9,1,1,2021-08-18,0918,Terra,MODIS,100,6.03,318.8,244.9,D,0
38.146,23.4033,328.7,1,1,2021-08-18,0918,Terra,MODIS,65,6.03,302.5,14.9,D,0
38.1388,23.3901,326.9,1,1,2021-08-18,0918,Terra,MODIS,55,6.03,305.6,12.3,D,0
38.1371,23.4013,335.4,1,1,2021-08-18,0918,Terra,MODIS,82,6.03,305.2,24.7,D,0
38.1332,23.3655,333.8,1,1,2021-08-18,0918,Terra,MODIS,60,6.03,308.2,19.7,D,0
38.1315,23.3768,330.7,1,1,2021-08-18,0918,Terra,MODIS,43,6.03,308,15.8,D,0
38.1243,23.3635,367.9,1,1,2021-08-18,0918,Terra,MODIS,100,6.03,304.2,94.9,D,0
38.1138,23.3727,324.6,1,1,2021-08-18,0918,Terra,MODIS,58,6.03,302.1,10.4,D,0
38.1121,23.3839,331.7,1,1,2021-08-18,0918,Terra,MODIS,78,6.03,303.5,19.2,D,0
38.1105,23.3951,332,1,1,2021-08-18,0918,Terra,MODIS,69,6.03,303.1,19.2,D,0
38.1032,23.3819,336.6,1,1,2021-08-18,0918,Terra,MODIS,84,6.03,302.8,25.7,D,0
38.1026,23.3237,342.6,1,1,2021-08-18,0918,Terra,MODIS,89,6.03,304,35.1,D,0
38.1009,23.335,345.6,1,1,2021-08-18,0918,Terra,MODIS,91,6.03,304.5,40.8,D,0
38.0871,23.3666,328.5,1,1,2021-08-18,0918,Terra,MODIS,70,6.03,300.8,16.9,D,0
38.0822,23.4002,331.3,1,1,2021-08-18,0918,Terra,MODIS,74,6.03,302.7,20.6,D,0
38.0806,23.4115,323.7,1,1,2021-08-18,0918,Terra,MODIS,63,6.03,301.4,12.4,D,0
38.0783,23.3645,336.8,1,1,2021-08-18,0918,Terra,MODIS,84,6.03,300.7,29.1,D,0
38.1483,23.3455,326.8,2.4,1.5,2021-08-18,1101,Aqua,MODIS,73,6.03,292.5,55,D,0
38.1024,23.3712,328.3,2.4,1.5,2021-08-18,1101,Aqua,MODIS,26,6.03,299.8,47.4,D,0
38.1034,23.313,327.1,2.4,1.5,2021-08-18,1101,Aqua,MODIS,36,6.03,300.5,45,D,0
38.1332,23.3838,337.9,2.4,1.5,2021-08-18,1101,Aqua,MODIS,81,6.03,300.9,102.7,D,0
38.1462,23.3794,391.7,2.4,1.5,2021-08-18,1101,Aqua,MODIS,100,6.03,302.4,700.1,D,0
38.1407,23.3545,348.9,2.4,1.5,2021-08-18,1101,Aqua,MODIS,94,6.03,296.8,175.3,D,0
38.1531,23.3474,318.6,2.4,1.5,2021-08-18,1101,Aqua,MODIS,41,6.03,294.4,25.5,D,0
38.1342,23.4062,328.6,2.4,1.5,2021-08-18,1101,Aqua,MODIS,46,6.03,299.2,59.2,D,0
38.1471,23.4014,322.2,2.4,1.5,2021-08-18,1101,Aqua,MODIS,66,6.03,296.4,39.7,D,0
38.1416,23.3775,383.4,2.4,1.5,2021-08-18,1101,Aqua,MODIS,100,6.03,302.8,564.2,D,0
38.1357,23.3516,326.3,2.4,1.5,2021-08-18,1101,Aqua,MODIS,60,6.03,297.9,49.6,D,0
38.154,23.3705,357.2,2.4,1.5,2021-08-18,1101,Aqua,MODIS,98,6.03,297.8,249.2,D,0
38.1203,23.3761,327.5,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,295.7,25.8,N,0
38.1186,23.3648,305.6,1,1,2021-08-18,2022,Terra,MODIS,65,6.03,293.1,6.4,N,0
38.1435,23.4062,318.3,1,1,2021-08-18,2022,Terra,MODIS,97,6.03,294.8,15.3,N,0
38.1418,23.3948,308.7,1,1,2021-08-18,2022,Terra,MODIS,70,6.03,294.3,7.1,N,0
38.1525,23.4039,312.6,1,1,2021-08-18,2022,Terra,MODIS,29,6.03,295.1,9.7,N,0
38.1507,23.3925,313.2,1,1,2021-08-18,2022,Terra,MODIS,22,6.03,296,9.7,N,0
38.1601,23.3956,321.3,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,294.4,18.3,N,0
38.1583,23.3841,309.9,1,1,2021-08-18,2022,Terra,MODIS,58,6.03,294.4,7.8,N,0
38.1673,23.3818,309.7,1,1,2021-08-18,2022,Terra,MODIS,74,6.03,292.8,7.9,N,0
38.1221,23.3875,345.1,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,296.2,53.1,N,0
38.0936,23.3235,326.8,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,294.6,24.6,N,0
38.0954,23.3351,316.8,1,1,2021-08-18,2022,Terra,MODIS,90,6.03,293.1,13.9,N,0
38.0882,23.349,312.7,1,1,2021-08-18,2022,Terra,MODIS,42,6.03,294,10,N,0
38.0792,23.351,307.1,1,1,2021-08-18,2022,Terra,MODIS,8,6.03,294.3,6,N,0
38.081,23.3626,334.3,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,294.1,34.1,N,0
38.0828,23.374,334.3,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,293.9,33.8,N,0
38.088,23.4082,322.4,1,1,2021-08-18,2022,Terra,MODIS,100,6.03,294.8,18.7,N,0
38.0898,23.4196,313.6,1,1,2021-08-18,2022,Terra,MODIS,88,6.03,294.2,10.7,N,0
38.0738,23.3761,307.7,1,1,2021-08-18,2022,Terra,MODIS,15,6.03,294.2,6.1,N,0
38.0755,23.3874,305.6,1,1,2021-08-18,2022,Terra,MODIS,15,6.03,294,5,N,0
38.0791,23.4105,313.9,1,1,2021-08-18,2022,Terra,MODIS,88,6.03,295.3,10.9,N,0
38.0749,23.419,326.8,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,295.1,29.7,N,0
38.1652,23.3813,303.2,1.2,1.1,2021-08-19,0040,Aqua,MODIS,54,6.03,292,5.2,N,0
38.1629,23.3943,327.6,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,294.4,31.4,N,0
38.1607,23.4072,364.5,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,300.9,122.6,N,0
38.1584,23.4203,310.9,1.2,1.1,2021-08-19,0040,Aqua,MODIS,52,6.03,294.1,11.4,N,0
38.1512,23.4043,407.4,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,304,375,N,0
38.1489,23.4177,399.6,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,304.8,314,N,0
38.1418,23.4015,400.1,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,300.7,315.6,N,0
38.1394,23.4147,443.1,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,312.9,785.9,N,0
38.1197,23.3904,333.2,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,294.1,41.3,N,0
38.1057,23.4138,310.3,1.2,1.1,2021-08-19,0040,Aqua,MODIS,80,6.03,293.3,10.5,N,0
38.0962,23.4109,414.6,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,303.4,442.1,N,0
38.0939,23.4243,364,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,298.9,121.4,N,0
38.1005,23.3288,349.9,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,295.9,76,N,0
38.0983,23.3414,340.7,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,295.1,54.2,N,0
38.0868,23.408,311.7,1.2,1.1,2021-08-19,0040,Aqua,MODIS,83,6.03,294.6,11.3,N,0
38.0844,23.4216,319.2,1.2,1.1,2021-08-19,0040,Aqua,MODIS,98,6.03,296,19.5,N,0
38.091,23.3268,308.8,1.2,1.1,2021-08-19,0040,Aqua,MODIS,75,6.03,294.4,9.6,N,0
38.0866,23.3519,305,1.2,1.1,2021-08-19,0040,Aqua,MODIS,28,6.03,293.6,6.2,N,0
38.0773,23.4055,366.4,1.2,1.1,2021-08-19,0040,Aqua,MODIS,100,6.03,296.6,130.6,N,0
38.0729,23.386,324.2,3.2,1.7,2021-08-19,1001,Terra,MODIS,77,6.03,292.7,67.5,D,0
38.0637,23.4238,322.8,3.2,1.7,2021-08-19,1001,Terra,MODIS,57,6.03,294.9,56.8,D,0
38.0704,23.393,327.6,3.2,1.7,2021-08-19,1001,Terra,MODIS,42,6.03,292.9,79.1,D,0
38.0728,23.354,318.8,2.7,1.6,2021-08-19,2105,Terra,MODIS,97,6.03,290.3,69,N,0
38.0693,23.3612,314.7,2.7,1.6,2021-08-19,2105,Terra,MODIS,90,6.03,290,51,N,0
38.0674,23.3331,305.7,2.7,1.6,2021-08-19,2105,Terra,MODIS,65,6.03,290,23.3,N,0
38.0711,23.326,303.7,2.7,1.6,2021-08-19,2105,Terra,MODIS,56,6.03,289.9,20.2,N,0
38.0734,23.3447,310.7,4.8,2,2021-08-20,0122,Aqua,MODIS,72,6.03,288.8,97.2,N,0
38.0703,23.3523,313.8,4.8,2,2021-08-20,0122,Aqua,MODIS,83,6.03,288.9,121.8,N,0
38.0185,24.4643,303.6,3.7,1.8,2021-08-22,0110,Aqua,MODIS,56,6.03,293,36.8,N,0
38.0754,24.3281,341.6,1.1,1,2021-08-23,0015,Aqua,MODIS,100,6.03,295.6,50.9,N,0
38.0862,24.3182,322.8,1.1,1,2021-08-23,0015,Aqua,MODIS,100,6.03,295.3,22.2,N,0
38.0846,24.3304,320.1,1.1,1,2021-08-23,0015,Aqua,MODIS,100,6.03,294.9,19.3,N,0
38.077,24.3157,341,1.1,1,2021-08-23,0015,Aqua,MODIS,100,6.03,296.1,49.7,N,0
38.1696,23.4201,319.9,1.4,1.2,2021-08-23,0937,Terra,MODIS,39,6.03,306.7,12.6,D,0
38.171,23.3556,352.3,1.4,1.2,2021-08-23,0937,Terra,MODIS,96,6.03,304.3,91.6,D,0
38.1681,23.3711,377.1,1.4,1.2,2021-08-23,0937,Terra,MODIS,100,6.03,306.4,206.4,D,0
38.1843,23.3414,318,1.4,1.2,2021-08-23,0937,Terra,MODIS,51,6.03,301.1,12.8,D,0
38.1652,23.3864,327.7,1.4,1.2,2021-08-23,0937,Terra,MODIS,69,6.03,305.4,23.8,D,0
38.1813,23.3574,445.6,1.4,1.2,2021-08-23,0937,Terra,MODIS,100,6.03,327.5,1015.2,D,0
38.1783,23.3735,458.4,1.4,1.2,2021-08-23,0937,Terra,MODIS,100,6.03,336.9,1281.4,D,0
38.1754,23.3893,345.2,1.4,1.2,2021-08-23,0937,Terra,MODIS,92,6.03,308.5,68.2,D,0
38.1679,23.3692,337.2,1.3,1.1,2021-08-23,1119,Aqua,MODIS,86,6.03,312.3,37.1,D,0
38.1765,23.3609,353.6,1.3,1.1,2021-08-23,1119,Aqua,MODIS,96,6.03,314.3,85.6,D,0
38.1739,23.3465,340.1,1.3,1.1,2021-08-23,1119,Aqua,MODIS,69,6.03,308.7,46.1,D,0
38.184,23.3449,327.2,1.3,1.1,2021-08-23,1119,Aqua,MODIS,49,6.03,302.8,22.4,D,0
38.3136,23.6248,326.9,1,1,2021-08-25,0924,Terra,MODIS,73,6.03,310.6,8.8,D,2
38.3084,23.6222,327.3,1.1,1,2021-08-30,1125,Aqua,MODIS,65,6.03,311.2,7.8,D,0
37.6011,24.7026,312.8,1,1,2021-09-05,0906,Terra,MODIS,52,6.03,302.5,9.3,D,3
38.1257,24.56,301.4,1.2,1.1,2021-09-21,2009,Terra,MODIS,40,6.03,290.2,5.7,N,0
38.1278,24.572,327.6,1.2,1.1,2021-09-21,2009,Terra,MODIS,100,6.03,293.3,32.8,N,0
38.0694,23.6222,325,1,1,2021-09-22,0027,Aqua,MODIS,100,6.03,291.9,21.7,N,2
38.0677,23.6334,395.2,1,1,2021-09-22,0027,Aqua,MODIS,100,6.03,295.8,225,N,2
38.0588,23.6313,325.3,1,1,2021-09-22,0027,Aqua,MODIS,100,6.03,293.1,22.4,N,2
38.0605,23.6201,307,1,1,2021-09-22,0027,Aqua,MODIS,64,6.03,291.7,6.5,N,2
38.0599,23.6175,334.4,2.1,1.4,2021-09-22,0948,Terra,MODIS,76,6.03,295.5,80.8,D,2
37.9095,22.9425,317.5,1.3,1.1,2021-09-24,0936,Terra,MODIS,72,6.03,305.2,10.2,D,0
37.9121,22.9281,314.8,1.3,1.1,2021-09-24,0936,Terra,MODIS,61,6.03,303.7,7.2,D,0
37.733,22.9347,317.6,1.2,1.1,2021-09-27,1150,Aqua,MODIS,58,6.03,305.3,8.8,D,0
38.1701,24.0119,305.4,1,1,2021-10-21,0917,Terra,MODIS,60,6.03,294.8,4,D,0
37.6754,22.8567,310,1,1,2021-10-22,1144,Aqua,MODIS,66,6.03,295.8,5.3,D,0
37.6739,22.8455,312.6,1,1,2021-10-22,1144,Aqua,MODIS,71,6.03,297.6,7.2,D,0
38.2755,23.3082,301.2,1,1,2021-11-13,0923,Terra,MODIS,44,6.03,290.3,3.2,D,0
38.279,23.4749,302.5,1,1,2022-01-03,1138,Aqua,MODIS,53,6.03,288.9,5.7,D,0
38.3183,23.0742,316.4,1.8,1.3,2022-04-03,0848,Terra,MODIS,77,6.03,291.9,32.1,D,0
38.3162,23.6184,308.2,1.1,1,2022-04-06,0919,Terra,MODIS,48,6.03,293.9,4.6,D,2
38.2741,23.6557,309.5,1.2,1.1,2022-04-13,0925,Terra,MODIS,55,6.03,297.5,6.8,D,0
38.3091,23.6478,308.4,1.1,1,2022-04-22,0919,Terra,MODIS,30,6.03,292.6,3.6,D,2
38.312,23.62,317.3,1,1,2022-04-25,1133,Aqua,MODIS,45,6.03,304.4,7.3,D,0
38.3122,23.6139,317.7,1,1,2022-05-11,1131,Aqua,MODIS,46,6.03,305.5,5.7,D,0
38.3141,23.6255,320,1,1,2022-05-11,1131,Aqua,MODIS,59,6.03,306.8,7.7,D,2
38.3141,23.6261,321.4,1.2,1.1,2022-05-15,0924,Terra,MODIS,69,6.03,304,11,D,2
38.315,23.6289,314.7,1.2,1.1,2022-05-20,1124,Aqua,MODIS,34,6.03,302.7,10,D,2
38.0809,23.631,331.4,1,1,2022-05-25,1141,Aqua,MODIS,67,6.03,317,10.3,D,2
38.315,23.6211,323.7,1.2,1.1,2022-05-31,0923,Terra,MODIS,46,6.03,308.4,9.3,D,2
37.9956,23.6358,343.9,1.1,1,2022-06-01,1146,Aqua,MODIS,90,6.03,308.7,37.9,D,2
38.068,23.6132,337.6,1,1,2022-06-03,1134,Aqua,MODIS,86,6.03,313.8,18.5,D,2
38.0697,23.6246,374.5,1,1,2022-06-03,1134,Aqua,MODIS,100,6.03,314.8,113.5,D,2
37.8646,23.7612,323.5,2.9,1.6,2022-06-04,1216,Aqua,MODIS,0,6.03,294.8,58.6,D,2
37.8686,23.783,323.2,2.9,1.6,2022-06-04,1217,Aqua,MODIS,57,6.03,294.8,74.5,D,2
38.3137,23.6221,326.1,1.3,1.1,2022-06-05,1121,Aqua,MODIS,66,6.03,309,10.9,D,2
38.3127,23.6216,324.4,1,1,2022-06-10,1139,Aqua,MODIS,57,6.03,307.6,6.4,D,2
38.3142,23.6201,322.4,1,1,2022-06-19,1131,Aqua,MODIS,41,6.03,306.3,6,D,2
38.0653,23.63,326.4,1.1,1,2022-06-19,1131,Aqua,MODIS,58,6.03,310,7.2,D,2
37.6451,23.9416,310.5,1.1,1.1,2022-06-24,1148,Aqua,MODIS,38,6.03,299.8,9.3,D,3
38.3142,23.6205,328.6,1,1,2022-06-26,1136,Aqua,MODIS,53,6.03,313.4,7.9,D,2
37.9203,22.9386,305.8,1.7,1.3,2022-06-29,1956,Terra,MODIS,66,6.03,294.9,11.1,N,2
38.3077,23.6208,328.7,1,1,2022-07-03,1140,Aqua,MODIS,73,6.03,313.2,9.3,D,0
38.3473,23.6231,329.8,1,1,2022-07-04,0910,Terra,MODIS,79,6.03,312.7,13.7,D,0
38.349,23.6119,357,1,1,2022-07-04,0910,Terra,MODIS,93,6.03,314.8,63.4,D,0
38.3329,23.5986,327.6,4.4,1.9,2022-07-04,1045,Aqua,MODIS,68,6.03,308.5,141,D,0
38.3344,23.5947,327,4.4,1.9,2022-07-04,1045,Aqua,MODIS,59,6.03,308.6,124.4,D,0
38.1425,23.2366,352.8,3.1,1.7,2022-07-05,0953,Terra,MODIS,84,6.03,302.1,329.5,D,0
37.7576,23.9589,355.8,1.3,1.1,2022-07-15,0851,Terra,MODIS,97,6.03,311.3,87.9,D,0
38.3168,23.6305,322.8,1.2,1.1,2022-07-18,0922,Terra,MODIS,58,6.03,306.3,7.9,D,2
